website_pageview_id,created_at,website_session_id,pageview_url
1291,"2012-03-23 01:35:52",668,/the-original-mr-fuzzy
1292,"2012-03-23 02:20:56",669,/home
1293,"2012-03-23 02:33:37",670,/home
1294,"2012-03-23 03:03:20",671,/home
1295,"2012-03-23 03:03:30",672,/home
1296,"2012-03-23 03:04:17",671,/products
1297,"2012-03-23 03:07:21",671,/the-original-mr-fuzzy
1298,"2012-03-23 03:07:42",672,/products
1299,"2012-03-23 03:58:56",673,/home
1300,"2012-03-23 04:47:10",674,/home
1301,"2012-03-23 04:50:04",674,/products
1302,"2012-03-23 05:10:05",675,/home
1303,"2012-03-23 05:13:09",676,/home
1304,"2012-03-23 05:17:41",676,/products
1305,"2012-03-23 05:18:23",676,/the-original-mr-fuzzy
1306,"2012-03-23 05:19:59",676,/cart
1307,"2012-03-23 05:22:11",677,/home
1308,"2012-03-23 05:53:07",678,/home
1309,"2012-03-23 06:04:47",679,/home
1310,"2012-03-23 06:06:24",679,/products
1311,"2012-03-23 06:29:07",680,/home
1312,"2012-03-23 06:29:59",681,/home
1313,"2012-03-23 06:30:28",680,/products
1314,"2012-03-23 06:33:20",680,/the-original-mr-fuzzy
1315,"2012-03-23 06:41:53",682,/home
1316,"2012-03-23 06:43:27",682,/products
1317,"2012-03-23 06:46:37",682,/the-original-mr-fuzzy
1318,"2012-03-23 06:47:12",683,/home
1319,"2012-03-23 06:48:21",682,/cart
1320,"2012-03-23 06:51:11",682,/shipping
1321,"2012-03-23 07:37:25",684,/home
1322,"2012-03-23 07:39:21",685,/home
1323,"2012-03-23 07:42:17",686,/home
1324,"2012-03-23 07:43:42",686,/products
1325,"2012-03-23 07:46:14",686,/the-original-mr-fuzzy
1326,"2012-03-23 07:49:41",686,/cart
1327,"2012-03-23 07:53:12",686,/shipping
1328,"2012-03-23 07:53:24",687,/home
1329,"2012-03-23 07:54:00",686,/billing
1330,"2012-03-23 08:11:58",688,/home
1331,"2012-03-23 08:16:36",689,/home
1332,"2012-03-23 08:16:41",688,/products
1333,"2012-03-23 08:19:37",688,/the-original-mr-fuzzy
1334,"2012-03-23 08:20:19",688,/cart
1335,"2012-03-23 08:21:53",688,/shipping
1336,"2012-03-23 08:24:59",688,/billing
1337,"2012-03-23 08:27:49",690,/home
1338,"2012-03-23 08:29:08",691,/home
1339,"2012-03-23 08:29:57",690,/products
1340,"2012-03-23 08:34:12",692,/home
1341,"2012-03-23 08:37:31",692,/products
1342,"2012-03-23 08:39:54",692,/the-original-mr-fuzzy
1343,"2012-03-23 08:46:37",693,/home
1344,"2012-03-23 08:47:24",694,/home
1345,"2012-03-23 08:50:26",695,/home
1346,"2012-03-23 08:51:59",693,/products
1347,"2012-03-23 09:08:26",696,/home
1348,"2012-03-23 09:11:30",697,/home
1349,"2012-03-23 09:12:21",696,/products
1350,"2012-03-23 09:15:14",696,/the-original-mr-fuzzy
1351,"2012-03-23 09:15:45",698,/home
1352,"2012-03-23 09:19:27",699,/home
1353,"2012-03-23 09:24:58",700,/home
1354,"2012-03-23 09:27:25",701,/home
1355,"2012-03-23 09:32:52",702,/home
1356,"2012-03-23 09:38:10",703,/home
1357,"2012-03-23 09:39:08",704,/home
1358,"2012-03-23 09:40:37",705,/home
1359,"2012-03-23 09:42:17",706,/home
1360,"2012-03-23 09:47:28",707,/home
1361,"2012-03-23 09:52:12",708,/home
1362,"2012-03-23 10:11:11",709,/home
1363,"2012-03-23 10:12:08",710,/home
1364,"2012-03-23 10:12:09",711,/home
1365,"2012-03-23 10:13:10",712,/home
1366,"2012-03-23 10:14:24",711,/products
1367,"2012-03-23 10:17:01",711,/the-original-mr-fuzzy
1368,"2012-03-23 10:27:29",713,/home
1369,"2012-03-23 10:30:06",714,/home
1370,"2012-03-23 10:31:00",715,/home
1371,"2012-03-23 10:39:14",716,/home
1372,"2012-03-23 10:40:05",717,/home
1373,"2012-03-23 10:45:38",718,/home
1374,"2012-03-23 10:51:06",719,/home
1375,"2012-03-23 10:54:38",719,/products
1376,"2012-03-23 10:56:35",720,/home
1377,"2012-03-23 10:58:50",719,/the-original-mr-fuzzy
1378,"2012-03-23 10:59:27",721,/home
1379,"2012-03-23 11:01:11",721,/products
1380,"2012-03-23 11:02:32",719,/cart
1381,"2012-03-23 11:03:04",719,/shipping
1382,"2012-03-23 11:04:12",719,/billing
1383,"2012-03-23 11:05:14",721,/the-original-mr-fuzzy
1384,"2012-03-23 11:08:23",722,/home
1385,"2012-03-23 11:10:53",723,/home
1386,"2012-03-23 11:11:16",724,/home
1387,"2012-03-23 11:13:06",725,/home
1388,"2012-03-23 11:14:00",726,/home
1389,"2012-03-23 11:14:31",726,/products
1390,"2012-03-23 11:15:35",723,/products
1391,"2012-03-23 11:17:10",726,/the-original-mr-fuzzy
1392,"2012-03-23 11:18:36",723,/the-original-mr-fuzzy
1393,"2012-03-23 11:19:57",723,/cart
1394,"2012-03-23 11:34:59",727,/home
1395,"2012-03-23 11:42:58",728,/home
1396,"2012-03-23 11:44:39",729,/home
1397,"2012-03-23 11:46:01",728,/products
1398,"2012-03-23 11:47:15",730,/home
1399,"2012-03-23 11:51:31",731,/home
1400,"2012-03-23 11:52:04",732,/home
1401,"2012-03-23 11:52:20",731,/products
1402,"2012-03-23 11:56:17",731,/the-original-mr-fuzzy
1403,"2012-03-23 11:57:45",732,/products
1404,"2012-03-23 11:58:48",731,/cart
1405,"2012-03-23 12:00:04",731,/shipping
1406,"2012-03-23 12:00:30",732,/the-original-mr-fuzzy
1407,"2012-03-23 12:01:21",732,/cart
1408,"2012-03-23 12:01:56",731,/billing
1409,"2012-03-23 12:02:06",732,/shipping
1410,"2012-03-23 12:02:59",733,/home
1411,"2012-03-23 12:04:47",732,/billing
1412,"2012-03-23 12:09:46",732,/thank-you-for-your-order
1413,"2012-03-23 12:11:16",734,/home
1414,"2012-03-23 12:15:57",734,/products
1415,"2012-03-23 12:17:18",735,/home
1416,"2012-03-23 12:17:33",734,/the-original-mr-fuzzy
1417,"2012-03-23 12:18:11",736,/home
1418,"2012-03-23 12:24:00",736,/products
1419,"2012-03-23 12:27:56",736,/the-original-mr-fuzzy
1420,"2012-03-23 12:27:57",737,/home
1421,"2012-03-23 12:28:41",737,/products
1422,"2012-03-23 12:30:05",737,/the-original-mr-fuzzy
1423,"2012-03-23 12:31:31",736,/cart
1424,"2012-03-23 12:33:45",738,/home
1425,"2012-03-23 12:38:20",738,/products
1426,"2012-03-23 12:42:06",738,/the-original-mr-fuzzy
1427,"2012-03-23 12:46:06",738,/cart
1428,"2012-03-23 12:53:02",739,/home
1429,"2012-03-23 13:04:51",740,/home
1430,"2012-03-23 13:14:13",741,/home
1431,"2012-03-23 13:19:05",741,/products
1432,"2012-03-23 13:20:12",741,/the-original-mr-fuzzy
1433,"2012-03-23 13:39:49",742,/home
1434,"2012-03-23 13:42:56",743,/home
1435,"2012-03-23 13:45:31",744,/home
1436,"2012-03-23 13:46:48",743,/products
1437,"2012-03-23 13:47:07",744,/products
1438,"2012-03-23 13:47:53",745,/home
1439,"2012-03-23 13:48:30",746,/home
1440,"2012-03-23 13:49:04",744,/the-original-mr-fuzzy
1441,"2012-03-23 13:49:18",746,/products
1442,"2012-03-23 13:49:41",743,/the-original-mr-fuzzy
1443,"2012-03-23 13:50:09",746,/the-original-mr-fuzzy
1444,"2012-03-23 13:51:11",743,/cart
1445,"2012-03-23 13:51:38",747,/home
1446,"2012-03-23 13:54:10",748,/home
1447,"2012-03-23 13:54:25",743,/shipping
1448,"2012-03-23 13:54:42",749,/home
1449,"2012-03-23 13:58:45",750,/home
1450,"2012-03-23 13:59:52",751,/home
1451,"2012-03-23 13:59:56",748,/products
1452,"2012-03-23 14:02:25",752,/home
1453,"2012-03-23 14:03:09",751,/products
1454,"2012-03-23 14:03:46",750,/products
1455,"2012-03-23 14:04:18",751,/the-original-mr-fuzzy
1456,"2012-03-23 14:06:19",750,/the-original-mr-fuzzy
1457,"2012-03-23 14:08:45",750,/cart
1458,"2012-03-23 14:11:22",753,/home
1459,"2012-03-23 14:11:35",750,/shipping
1460,"2012-03-23 14:13:16",750,/billing
1461,"2012-03-23 14:16:17",754,/home
1462,"2012-03-23 14:16:23",750,/thank-you-for-your-order
1463,"2012-03-23 14:19:15",755,/home
1464,"2012-03-23 14:20:43",755,/products
1465,"2012-03-23 14:22:19",756,/home
1466,"2012-03-23 14:22:59",755,/the-original-mr-fuzzy
1467,"2012-03-23 14:27:11",757,/home
1468,"2012-03-23 14:27:59",758,/home
1469,"2012-03-23 14:38:26",759,/home
1470,"2012-03-23 14:45:30",760,/home
1471,"2012-03-23 14:57:06",761,/home
1472,"2012-03-23 15:39:48",762,/home
1473,"2012-03-23 15:41:03",763,/home
1474,"2012-03-23 15:47:46",764,/home
1475,"2012-03-23 15:51:06",764,/products
1476,"2012-03-23 15:55:28",765,/home
1477,"2012-03-23 15:55:33",766,/home
1478,"2012-03-23 15:59:31",767,/home
1479,"2012-03-23 16:03:36",768,/home
1480,"2012-03-23 16:04:06",769,/home
1481,"2012-03-23 16:06:51",769,/products
1482,"2012-03-23 16:08:22",770,/home
1483,"2012-03-23 16:08:55",768,/products
1484,"2012-03-23 16:09:14",771,/home
1485,"2012-03-23 16:11:26",769,/the-original-mr-fuzzy
1486,"2012-03-23 16:12:08",768,/the-original-mr-fuzzy
1487,"2012-03-23 16:12:44",772,/home
1488,"2012-03-23 16:13:02",771,/products
1489,"2012-03-23 16:16:38",772,/products
1490,"2012-03-23 16:17:13",771,/the-original-mr-fuzzy
1491,"2012-03-23 16:19:08",772,/the-original-mr-fuzzy
1492,"2012-03-23 16:21:43",773,/home
1493,"2012-03-23 16:22:43",772,/cart
1494,"2012-03-23 16:23:18",772,/shipping
1495,"2012-03-23 16:23:35",774,/home
1496,"2012-03-23 16:26:04",775,/home
1497,"2012-03-23 16:26:13",772,/billing
1498,"2012-03-23 16:29:47",776,/home
1499,"2012-03-23 16:30:34",776,/products
1500,"2012-03-23 16:32:35",777,/home
1501,"2012-03-23 16:33:24",778,/home
1502,"2012-03-23 16:34:31",779,/home
1503,"2012-03-23 16:44:48",780,/home
1504,"2012-03-23 16:45:03",781,/home
1505,"2012-03-23 16:53:10",782,/home
1506,"2012-03-23 16:54:50",783,/home
1507,"2012-03-23 16:58:40",783,/products
1508,"2012-03-23 17:02:04",784,/home
1509,"2012-03-23 17:02:49",783,/the-original-mr-fuzzy
1510,"2012-03-23 17:05:41",783,/cart
1511,"2012-03-23 17:06:54",783,/shipping
1512,"2012-03-23 17:07:21",783,/billing
1513,"2012-03-23 17:11:27",785,/home
1514,"2012-03-23 17:14:48",783,/thank-you-for-your-order
1515,"2012-03-23 17:19:30",786,/home
1516,"2012-03-23 17:22:15",787,/home
1517,"2012-03-23 17:22:44",786,/products
1518,"2012-03-23 17:24:39",788,/home
1519,"2012-03-23 17:24:53",789,/home
1520,"2012-03-23 17:26:52",786,/the-original-mr-fuzzy
1521,"2012-03-23 17:34:13",790,/home
1522,"2012-03-23 18:00:32",791,/home
1523,"2012-03-23 18:11:48",792,/home
1524,"2012-03-23 18:13:16",793,/home
1525,"2012-03-23 18:13:58",793,/products
1526,"2012-03-23 18:16:22",794,/home
1527,"2012-03-23 18:17:32",793,/the-original-mr-fuzzy
1528,"2012-03-23 18:17:41",794,/products
1529,"2012-03-23 18:20:42",795,/home
1530,"2012-03-23 18:20:43",793,/cart
1531,"2012-03-23 18:21:07",793,/shipping
1532,"2012-03-23 18:24:31",796,/home
1533,"2012-03-23 18:25:01",797,/home
1534,"2012-03-23 18:29:03",798,/home
1535,"2012-03-23 18:38:45",799,/home
1536,"2012-03-23 18:40:36",800,/home
1537,"2012-03-23 18:42:55",801,/home
1538,"2012-03-23 18:45:14",802,/home
1539,"2012-03-23 18:48:28",803,/home
1540,"2012-03-23 18:51:25",804,/home
1541,"2012-03-23 18:54:33",805,/home
1542,"2012-03-23 18:54:35",804,/products
1543,"2012-03-23 18:55:21",804,/the-original-mr-fuzzy
1544,"2012-03-23 18:59:51",805,/products
1545,"2012-03-23 19:12:55",806,/home
1546,"2012-03-23 19:18:33",806,/products
1547,"2012-03-23 19:20:15",806,/the-original-mr-fuzzy
1548,"2012-03-23 19:21:23",807,/home
1549,"2012-03-23 19:23:30",806,/cart
1550,"2012-03-23 19:25:09",806,/shipping
1551,"2012-03-23 19:32:00",808,/home
1552,"2012-03-23 20:25:44",809,/home
1553,"2012-03-23 21:10:16",810,/home
1554,"2012-03-23 21:13:10",810,/products
1555,"2012-03-23 21:28:43",811,/home
1556,"2012-03-23 21:31:51",811,/products
1557,"2012-03-23 21:39:48",812,/home
1558,"2012-03-23 21:42:00",812,/products
1559,"2012-03-23 21:50:13",813,/home
1560,"2012-03-23 21:54:27",814,/home
1561,"2012-03-23 21:57:49",814,/products
1562,"2012-03-23 21:59:21",814,/the-original-mr-fuzzy
1563,"2012-03-23 22:02:01",814,/cart
1564,"2012-03-23 22:12:26",815,/home
1565,"2012-03-23 22:27:34",816,/home
1566,"2012-03-23 22:39:41",817,/home
1567,"2012-03-23 23:05:56",818,/home
1568,"2012-03-23 23:08:14",818,/products
1569,"2012-03-23 23:10:33",818,/the-original-mr-fuzzy
1570,"2012-03-23 23:13:42",818,/cart
1571,"2012-03-23 23:32:59",819,/home
1572,"2012-03-23 23:35:23",820,/home
1573,"2012-03-23 23:35:58",819,/products
1574,"2012-03-23 23:38:17",819,/the-original-mr-fuzzy
1575,"2012-03-23 23:39:21",821,/home
1576,"2012-03-23 23:41:59",819,/cart
1577,"2012-03-23 23:45:05",819,/shipping
1578,"2012-03-23 23:47:02",819,/billing
1579,"2012-03-23 23:57:23",822,/home
1580,"2012-03-24 00:04:16",823,/home
1581,"2012-03-24 00:26:32",824,/home
1582,"2012-03-24 00:36:36",825,/home
1583,"2012-03-24 00:44:01",826,/home
1584,"2012-03-24 00:46:54",827,/home
1585,"2012-03-24 00:50:02",828,/home
1586,"2012-03-24 00:54:23",828,/products
1587,"2012-03-24 00:58:47",828,/the-original-mr-fuzzy
1588,"2012-03-24 01:00:07",828,/cart
1589,"2012-03-24 02:09:11",829,/home
1590,"2012-03-24 02:21:15",830,/home
1591,"2012-03-24 02:46:39",831,/home
1592,"2012-03-24 03:12:30",832,/home
1593,"2012-03-24 03:45:39",833,/home
1594,"2012-03-24 03:49:21",833,/products
1595,"2012-03-24 03:50:53",833,/the-original-mr-fuzzy
1596,"2012-03-24 04:01:42",834,/home
1597,"2012-03-24 04:33:13",835,/home
1598,"2012-03-24 07:08:55",836,/home
1599,"2012-03-24 07:12:28",837,/home
1600,"2012-03-24 07:15:52",837,/products
1601,"2012-03-24 07:18:57",837,/the-original-mr-fuzzy
1602,"2012-03-24 07:18:58",838,/home
1603,"2012-03-24 07:21:25",837,/cart
1604,"2012-03-24 07:24:27",837,/shipping
1605,"2012-03-24 07:26:40",837,/billing
1606,"2012-03-24 08:20:12",839,/home
1607,"2012-03-24 08:20:44",840,/home
1608,"2012-03-24 08:55:10",841,/home
1609,"2012-03-24 09:02:46",842,/home
1610,"2012-03-24 09:08:56",843,/home
1611,"2012-03-24 09:09:46",844,/home
1612,"2012-03-24 09:10:29",845,/home
1613,"2012-03-24 09:11:06",844,/products
1614,"2012-03-24 09:12:26",845,/products
1615,"2012-03-24 09:12:48",844,/the-original-mr-fuzzy
1616,"2012-03-24 09:13:22",844,/cart
1617,"2012-03-24 09:15:21",844,/shipping
1618,"2012-03-24 09:15:51",845,/the-original-mr-fuzzy
1619,"2012-03-24 09:17:20",844,/billing
1620,"2012-03-24 09:21:40",844,/thank-you-for-your-order
1621,"2012-03-24 10:16:31",846,/home
1622,"2012-03-24 11:02:13",847,/home
1623,"2012-03-24 11:06:05",848,/home
1624,"2012-03-24 11:09:05",849,/home
1625,"2012-03-24 11:24:40",850,/home
1626,"2012-03-24 11:34:15",851,/home
1627,"2012-03-24 11:48:17",852,/home
1628,"2012-03-24 11:50:09",853,/home
1629,"2012-03-24 11:52:09",853,/products
1630,"2012-03-24 11:53:11",852,/products
1631,"2012-03-24 11:54:10",854,/home
1632,"2012-03-24 11:56:04",852,/the-original-mr-fuzzy
1633,"2012-03-24 11:56:04",853,/the-original-mr-fuzzy
1634,"2012-03-24 12:00:09",855,/home
1635,"2012-03-24 12:14:05",856,/home
1636,"2012-03-24 12:26:13",857,/home
1637,"2012-03-24 12:30:59",857,/products
1638,"2012-03-24 12:32:53",857,/the-original-mr-fuzzy
1639,"2012-03-24 12:41:16",858,/home
1640,"2012-03-24 12:46:08",858,/products
1641,"2012-03-24 13:08:09",859,/home
1642,"2012-03-24 13:10:48",860,/home
1643,"2012-03-24 13:12:13",860,/products
1644,"2012-03-24 13:14:04",860,/the-original-mr-fuzzy
1645,"2012-03-24 13:15:40",861,/home
1646,"2012-03-24 13:16:20",861,/products
1647,"2012-03-24 13:36:27",862,/home
1648,"2012-03-24 13:58:12",863,/home
1649,"2012-03-24 14:33:59",864,/home
1650,"2012-03-24 14:37:54",865,/home
1651,"2012-03-24 14:44:16",866,/home
1652,"2012-03-24 14:45:25",867,/home
1653,"2012-03-24 14:48:27",868,/home
1654,"2012-03-24 15:07:25",869,/home
1655,"2012-03-24 15:21:08",870,/home
1656,"2012-03-24 15:23:52",870,/products
1657,"2012-03-24 15:24:22",871,/home
1658,"2012-03-24 15:28:45",871,/products
1659,"2012-03-24 15:32:07",871,/the-original-mr-fuzzy
1660,"2012-03-24 15:51:19",872,/home
1661,"2012-03-24 15:55:20",873,/home
1662,"2012-03-24 15:55:24",874,/home
1663,"2012-03-24 16:16:44",875,/home
1664,"2012-03-24 17:29:14",876,/home
1665,"2012-03-24 18:14:24",877,/home
1666,"2012-03-24 18:14:37",878,/home
1667,"2012-03-24 18:30:18",879,/home
1668,"2012-03-24 18:38:54",880,/home
1669,"2012-03-24 18:41:06",880,/products
1670,"2012-03-24 18:43:16",880,/the-original-mr-fuzzy
1671,"2012-03-24 19:39:01",881,/home
1672,"2012-03-24 20:15:58",882,/home
1673,"2012-03-24 20:16:20",882,/products
1674,"2012-03-24 20:19:45",883,/home
1675,"2012-03-24 20:27:18",884,/home
1676,"2012-03-24 20:29:16",885,/home
1677,"2012-03-24 20:30:45",886,/home
1678,"2012-03-24 20:34:30",885,/products
1679,"2012-03-24 20:34:57",885,/the-original-mr-fuzzy
1680,"2012-03-24 21:10:31",887,/home
1681,"2012-03-24 21:21:32",888,/home
1682,"2012-03-24 21:34:25",889,/home
1683,"2012-03-24 21:45:38",890,/home
1684,"2012-03-24 21:48:31",890,/products
1685,"2012-03-24 21:52:53",890,/the-original-mr-fuzzy
1686,"2012-03-24 21:55:13",890,/cart
1687,"2012-03-24 22:15:40",891,/home
1688,"2012-03-24 22:39:06",892,/home
1689,"2012-03-24 22:41:39",893,/home
1690,"2012-03-24 22:45:21",893,/products
1691,"2012-03-24 23:08:48",894,/home
1692,"2012-03-24 23:11:59",895,/home
1693,"2012-03-24 23:12:03",894,/products
1694,"2012-03-24 23:14:03",895,/products
1695,"2012-03-24 23:14:39",894,/the-original-mr-fuzzy
1696,"2012-03-24 23:16:55",894,/cart
1697,"2012-03-24 23:55:32",896,/home
1698,"2012-03-25 01:00:54",897,/home
1699,"2012-03-25 02:23:06",898,/home
1700,"2012-03-25 02:28:29",898,/products
1701,"2012-03-25 02:32:29",898,/the-original-mr-fuzzy
1702,"2012-03-25 04:09:49",899,/home
1703,"2012-03-25 04:22:39",900,/home
1704,"2012-03-25 04:46:37",901,/home
1705,"2012-03-25 04:49:18",901,/products
1706,"2012-03-25 05:24:52",902,/home
1707,"2012-03-25 06:09:33",903,/home
1708,"2012-03-25 06:10:09",903,/products
1709,"2012-03-25 06:13:19",903,/the-original-mr-fuzzy
1710,"2012-03-25 06:17:15",903,/cart
1711,"2012-03-25 06:17:41",903,/shipping
1712,"2012-03-25 06:20:35",903,/billing
1713,"2012-03-25 06:33:03",904,/home
1714,"2012-03-25 07:24:18",905,/home
1715,"2012-03-25 07:26:25",906,/home
1716,"2012-03-25 07:28:38",905,/products
1717,"2012-03-25 07:32:05",907,/home
1718,"2012-03-25 08:15:18",908,/home
1719,"2012-03-25 08:15:56",908,/products
1720,"2012-03-25 08:19:32",908,/the-original-mr-fuzzy
1721,"2012-03-25 08:21:00",908,/cart
1722,"2012-03-25 08:24:06",908,/shipping
1723,"2012-03-25 08:26:31",908,/billing
1724,"2012-03-25 08:32:41",908,/thank-you-for-your-order
1725,"2012-03-25 08:33:42",909,/home
1726,"2012-03-25 08:34:44",910,/home
1727,"2012-03-25 08:37:06",909,/products
1728,"2012-03-25 08:40:55",909,/the-original-mr-fuzzy
1729,"2012-03-25 08:43:21",909,/cart
1730,"2012-03-25 08:46:28",909,/shipping
1731,"2012-03-25 08:49:32",909,/billing
1732,"2012-03-25 08:51:27",909,/thank-you-for-your-order
1733,"2012-03-25 08:53:39",911,/home
1734,"2012-03-25 08:57:11",912,/home
1735,"2012-03-25 10:20:25",913,/home
1736,"2012-03-25 10:36:48",914,/home
1737,"2012-03-25 10:37:30",914,/products
1738,"2012-03-25 10:41:05",914,/the-original-mr-fuzzy
1739,"2012-03-25 10:45:03",915,/home
1740,"2012-03-25 10:48:08",915,/products
1741,"2012-03-25 10:51:40",916,/home
1742,"2012-03-25 10:51:42",917,/home
1743,"2012-03-25 10:55:15",918,/home
1744,"2012-03-25 10:57:09",917,/products
1745,"2012-03-25 11:04:12",919,/home
1746,"2012-03-25 11:08:16",920,/home
1747,"2012-03-25 11:09:39",921,/home
1748,"2012-03-25 11:10:35",920,/products
1749,"2012-03-25 11:14:10",921,/products
1750,"2012-03-25 11:41:21",922,/home
1751,"2012-03-25 11:44:34",923,/home
1752,"2012-03-25 11:48:52",923,/products
1753,"2012-03-25 11:50:42",923,/the-original-mr-fuzzy
1754,"2012-03-25 12:00:59",924,/home
1755,"2012-03-25 12:09:03",925,/home
1756,"2012-03-25 12:39:19",926,/home
1757,"2012-03-25 12:41:51",926,/products
1758,"2012-03-25 12:44:26",926,/the-original-mr-fuzzy
1759,"2012-03-25 12:59:37",927,/home
1760,"2012-03-25 13:03:32",928,/home
1761,"2012-03-25 13:04:46",928,/products
1762,"2012-03-25 13:06:25",929,/home
1763,"2012-03-25 13:07:29",928,/the-original-mr-fuzzy
1764,"2012-03-25 13:11:12",928,/cart
1765,"2012-03-25 13:12:17",930,/home
1766,"2012-03-25 13:13:31",928,/shipping
1767,"2012-03-25 13:14:20",930,/products
1768,"2012-03-25 13:15:27",928,/billing
1769,"2012-03-25 13:35:13",931,/home
1770,"2012-03-25 13:47:02",932,/home
1771,"2012-03-25 14:09:31",933,/home
1772,"2012-03-25 14:23:48",934,/home
1773,"2012-03-25 14:38:40",935,/home
1774,"2012-03-25 14:52:27",936,/home
1775,"2012-03-25 14:55:54",937,/home
1776,"2012-03-25 14:56:59",936,/products
1777,"2012-03-25 14:57:49",937,/products
1778,"2012-03-25 14:58:10",936,/the-original-mr-fuzzy
1779,"2012-03-25 15:00:15",938,/home
1780,"2012-03-25 15:01:14",938,/products
1781,"2012-03-25 15:03:09",938,/the-original-mr-fuzzy
1782,"2012-03-25 15:12:41",939,/home
1783,"2012-03-25 15:13:36",939,/products
1784,"2012-03-25 15:15:00",939,/the-original-mr-fuzzy
1785,"2012-03-25 15:43:05",940,/home
1786,"2012-03-25 15:45:13",940,/products
1787,"2012-03-25 15:46:11",940,/the-original-mr-fuzzy
1788,"2012-03-25 15:49:42",940,/cart
1789,"2012-03-25 15:51:39",940,/shipping
1790,"2012-03-25 15:54:41",940,/billing
1791,"2012-03-25 16:00:12",940,/thank-you-for-your-order
1792,"2012-03-25 16:22:32",941,/home
1793,"2012-03-25 16:25:02",941,/products
1794,"2012-03-25 16:25:24",941,/the-original-mr-fuzzy
1795,"2012-03-25 17:20:44",942,/home
1796,"2012-03-25 17:32:09",943,/home
1797,"2012-03-25 17:38:09",944,/home
1798,"2012-03-25 17:42:37",945,/home
1799,"2012-03-25 17:47:31",945,/products
1800,"2012-03-25 17:50:40",945,/the-original-mr-fuzzy
1801,"2012-03-25 17:53:05",945,/cart
1802,"2012-03-25 17:54:02",946,/home
1803,"2012-03-25 17:54:47",946,/products
1804,"2012-03-25 17:55:32",945,/shipping
1805,"2012-03-25 18:16:00",947,/home
1806,"2012-03-25 18:33:49",948,/home
1807,"2012-03-25 18:36:32",948,/products
1808,"2012-03-25 18:37:38",948,/the-original-mr-fuzzy
1809,"2012-03-25 19:34:39",949,/home
1810,"2012-03-25 19:39:14",949,/products
1811,"2012-03-25 19:43:53",949,/the-original-mr-fuzzy
1812,"2012-03-25 19:55:34",950,/home
1813,"2012-03-25 20:19:03",951,/home
1814,"2012-03-25 20:19:58",951,/products
1815,"2012-03-25 20:34:40",952,/home
1816,"2012-03-25 20:48:24",953,/home
1817,"2012-03-25 21:04:19",954,/home
1818,"2012-03-25 21:05:59",955,/home
1819,"2012-03-25 21:06:24",956,/home
1820,"2012-03-25 21:08:33",954,/products
1821,"2012-03-25 21:10:36",954,/the-original-mr-fuzzy
1822,"2012-03-25 21:11:42",954,/cart
1823,"2012-03-25 21:14:10",954,/shipping
1824,"2012-03-25 21:15:30",957,/home
1825,"2012-03-25 21:17:22",954,/billing
1826,"2012-03-25 21:23:16",954,/thank-you-for-your-order
1827,"2012-03-25 21:27:06",958,/home
1828,"2012-03-25 21:40:17",959,/home
1829,"2012-03-25 21:51:51",960,/home
1830,"2012-03-25 21:57:21",961,/home
1831,"2012-03-25 22:10:37",962,/home
1832,"2012-03-25 22:15:32",963,/home
1833,"2012-03-25 22:16:07",962,/products
1834,"2012-03-25 22:16:35",962,/the-original-mr-fuzzy
1835,"2012-03-25 22:18:04",962,/cart
1836,"2012-03-25 22:19:09",962,/shipping
1837,"2012-03-25 22:50:09",964,/home
1838,"2012-03-25 22:52:16",965,/home
1839,"2012-03-25 23:01:41",966,/home
1840,"2012-03-25 23:06:28",967,/home
1841,"2012-03-25 23:07:52",967,/products
1842,"2012-03-25 23:08:14",967,/the-original-mr-fuzzy
1843,"2012-03-25 23:17:22",968,/home
1844,"2012-03-25 23:22:57",969,/home
1845,"2012-03-25 23:26:51",969,/products
1846,"2012-03-26 00:16:54",970,/home
1847,"2012-03-26 00:32:37",971,/home
1848,"2012-03-26 00:38:06",971,/products
1849,"2012-03-26 00:42:43",971,/the-original-mr-fuzzy
1850,"2012-03-26 00:44:56",972,/home
1851,"2012-03-26 00:50:25",972,/products
1852,"2012-03-26 00:53:02",973,/home
1853,"2012-03-26 00:58:17",973,/products
1854,"2012-03-26 01:02:20",973,/the-original-mr-fuzzy
1855,"2012-03-26 01:06:00",973,/cart
1856,"2012-03-26 01:16:20",974,/home
1857,"2012-03-26 01:17:25",974,/products
1858,"2012-03-26 01:17:44",975,/home
1859,"2012-03-26 01:19:08",974,/the-original-mr-fuzzy
1860,"2012-03-26 01:21:42",974,/cart
1861,"2012-03-26 01:22:57",974,/shipping
1862,"2012-03-26 01:23:41",974,/billing
1863,"2012-03-26 01:25:20",976,/home
1864,"2012-03-26 01:30:19",976,/products
1865,"2012-03-26 01:30:55",976,/the-original-mr-fuzzy
1866,"2012-03-26 01:36:02",977,/home
1867,"2012-03-26 01:39:07",977,/products
1868,"2012-03-26 01:41:10",977,/the-original-mr-fuzzy
1869,"2012-03-26 01:45:03",978,/home
1870,"2012-03-26 02:40:21",979,/home
1871,"2012-03-26 02:42:24",980,/home
1872,"2012-03-26 02:44:18",979,/products
1873,"2012-03-26 02:54:26",981,/home
1874,"2012-03-26 02:55:27",981,/products
1875,"2012-03-26 02:56:25",982,/home
1876,"2012-03-26 02:59:04",983,/home
1877,"2012-03-26 02:59:14",981,/the-original-mr-fuzzy
1878,"2012-03-26 03:00:57",983,/products
