order_item_id,created_at,order_id,product_id,is_primary_item,price_usd,cogs_usd
1191,"2012-10-11 06:45:02",1191,1,1,49.99,19.49
1192,"2012-10-11 07:51:58",1192,1,1,49.99,19.49
1193,"2012-10-11 11:57:53",1193,1,1,49.99,19.49
1194,"2012-10-11 12:38:41",1194,1,1,49.99,19.49
1195,"2012-10-11 13:05:17",1195,1,1,49.99,19.49
1196,"2012-10-11 13:33:01",1196,1,1,49.99,19.49
1197,"2012-10-11 13:59:04",1197,1,1,49.99,19.49
1198,"2012-10-11 14:25:52",1198,1,1,49.99,19.49
1199,"2012-10-11 15:14:09",1199,1,1,49.99,19.49
1200,"2012-10-11 18:57:49",1200,1,1,49.99,19.49
1201,"2012-10-11 20:22:00",1201,1,1,49.99,19.49
1202,"2012-10-11 22:03:28",1202,1,1,49.99,19.49
1203,"2012-10-11 23:50:44",1203,1,1,49.99,19.49
1204,"2012-10-12 01:18:41",1204,1,1,49.99,19.49
1205,"2012-10-12 02:31:04",1205,1,1,49.99,19.49
1206,"2012-10-12 07:22:45",1206,1,1,49.99,19.49
1207,"2012-10-12 08:15:09",1207,1,1,49.99,19.49
1208,"2012-10-12 11:12:19",1208,1,1,49.99,19.49
1209,"2012-10-12 11:22:39",1209,1,1,49.99,19.49
1210,"2012-10-12 12:29:27",1210,1,1,49.99,19.49
1211,"2012-10-12 13:32:30",1211,1,1,49.99,19.49
1212,"2012-10-12 15:55:33",1212,1,1,49.99,19.49
1213,"2012-10-12 16:32:10",1213,1,1,49.99,19.49
1214,"2012-10-12 17:40:16",1214,1,1,49.99,19.49
1215,"2012-10-12 17:56:40",1215,1,1,49.99,19.49
1216,"2012-10-12 18:43:02",1216,1,1,49.99,19.49
1217,"2012-10-12 18:44:37",1217,1,1,49.99,19.49
1218,"2012-10-12 19:21:47",1218,1,1,49.99,19.49
1219,"2012-10-12 22:02:35",1219,1,1,49.99,19.49
1220,"2012-10-13 09:26:34",1220,1,1,49.99,19.49
1221,"2012-10-13 11:41:54",1221,1,1,49.99,19.49
1222,"2012-10-13 12:17:14",1222,1,1,49.99,19.49
1223,"2012-10-13 12:52:43",1223,1,1,49.99,19.49
1224,"2012-10-13 17:57:23",1224,1,1,49.99,19.49
1225,"2012-10-14 12:46:29",1225,1,1,49.99,19.49
1226,"2012-10-14 13:24:18",1226,1,1,49.99,19.49
1227,"2012-10-14 16:26:48",1227,1,1,49.99,19.49
1228,"2012-10-14 20:59:12",1228,1,1,49.99,19.49
1229,"2012-10-14 21:57:57",1229,1,1,49.99,19.49
1230,"2012-10-14 23:15:09",1230,1,1,49.99,19.49
1231,"2012-10-15 02:50:15",1231,1,1,49.99,19.49
1232,"2012-10-15 05:36:52",1232,1,1,49.99,19.49
1233,"2012-10-15 09:19:14",1233,1,1,49.99,19.49
1234,"2012-10-15 09:20:53",1234,1,1,49.99,19.49
1235,"2012-10-15 12:01:12",1235,1,1,49.99,19.49
1236,"2012-10-15 12:13:43",1236,1,1,49.99,19.49
1237,"2012-10-15 12:40:44",1237,1,1,49.99,19.49
1238,"2012-10-15 14:29:38",1238,1,1,49.99,19.49
1239,"2012-10-15 14:51:37",1239,1,1,49.99,19.49
1240,"2012-10-15 14:59:35",1240,1,1,49.99,19.49
1241,"2012-10-15 15:37:37",1241,1,1,49.99,19.49
1242,"2012-10-15 16:07:58",1242,1,1,49.99,19.49
1243,"2012-10-15 21:28:55",1243,1,1,49.99,19.49
1244,"2012-10-16 00:24:56",1244,1,1,49.99,19.49
1245,"2012-10-16 01:49:01",1245,1,1,49.99,19.49
1246,"2012-10-16 02:25:03",1246,1,1,49.99,19.49
1247,"2012-10-16 05:50:04",1247,1,1,49.99,19.49
1248,"2012-10-16 08:39:58",1248,1,1,49.99,19.49
1249,"2012-10-16 10:10:18",1249,1,1,49.99,19.49
1250,"2012-10-16 10:57:32",1250,1,1,49.99,19.49
1251,"2012-10-16 11:36:44",1251,1,1,49.99,19.49
1252,"2012-10-16 11:51:28",1252,1,1,49.99,19.49
1253,"2012-10-16 12:02:57",1253,1,1,49.99,19.49
1254,"2012-10-16 12:52:33",1254,1,1,49.99,19.49
1255,"2012-10-16 14:01:30",1255,1,1,49.99,19.49
1256,"2012-10-16 16:52:18",1256,1,1,49.99,19.49
1257,"2012-10-16 17:00:23",1257,1,1,49.99,19.49
1258,"2012-10-16 21:58:24",1258,1,1,49.99,19.49
1259,"2012-10-16 23:55:35",1259,1,1,49.99,19.49
1260,"2012-10-17 02:27:38",1260,1,1,49.99,19.49
1261,"2012-10-17 04:36:35",1261,1,1,49.99,19.49
1262,"2012-10-17 07:21:32",1262,1,1,49.99,19.49
1263,"2012-10-17 09:33:08",1263,1,1,49.99,19.49
1264,"2012-10-17 10:01:28",1264,1,1,49.99,19.49
1265,"2012-10-17 12:45:07",1265,1,1,49.99,19.49
1266,"2012-10-17 13:26:07",1266,1,1,49.99,19.49
1267,"2012-10-17 13:56:47",1267,1,1,49.99,19.49
1268,"2012-10-17 16:11:14",1268,1,1,49.99,19.49
1269,"2012-10-17 17:06:13",1269,1,1,49.99,19.49
1270,"2012-10-17 19:00:38",1270,1,1,49.99,19.49
1271,"2012-10-17 19:42:47",1271,1,1,49.99,19.49
1272,"2012-10-17 19:55:22",1272,1,1,49.99,19.49
1273,"2012-10-17 20:00:29",1273,1,1,49.99,19.49
1274,"2012-10-17 21:02:36",1274,1,1,49.99,19.49
1275,"2012-10-17 21:37:49",1275,1,1,49.99,19.49
1276,"2012-10-18 02:30:59",1276,1,1,49.99,19.49
1277,"2012-10-18 06:35:42",1277,1,1,49.99,19.49
1278,"2012-10-18 07:18:39",1278,1,1,49.99,19.49
1279,"2012-10-18 07:42:51",1279,1,1,49.99,19.49
1280,"2012-10-18 09:16:57",1280,1,1,49.99,19.49
1281,"2012-10-18 09:20:27",1281,1,1,49.99,19.49
1282,"2012-10-18 10:11:07",1282,1,1,49.99,19.49
1283,"2012-10-18 10:25:27",1283,1,1,49.99,19.49
1284,"2012-10-18 11:06:15",1284,1,1,49.99,19.49
1285,"2012-10-18 12:11:40",1285,1,1,49.99,19.49
1286,"2012-10-18 13:31:57",1286,1,1,49.99,19.49
1287,"2012-10-18 13:39:56",1287,1,1,49.99,19.49
1288,"2012-10-18 13:44:55",1288,1,1,49.99,19.49
1289,"2012-10-18 15:01:34",1289,1,1,49.99,19.49
1290,"2012-10-18 17:28:27",1290,1,1,49.99,19.49
1291,"2012-10-18 20:39:40",1291,1,1,49.99,19.49
1292,"2012-10-18 20:39:49",1292,1,1,49.99,19.49
1293,"2012-10-18 21:09:25",1293,1,1,49.99,19.49
1294,"2012-10-18 21:28:49",1294,1,1,49.99,19.49
1295,"2012-10-18 21:46:48",1295,1,1,49.99,19.49
1296,"2012-10-18 23:45:08",1296,1,1,49.99,19.49
1297,"2012-10-18 23:54:20",1297,1,1,49.99,19.49
1298,"2012-10-19 08:45:58",1298,1,1,49.99,19.49
1299,"2012-10-19 08:55:34",1299,1,1,49.99,19.49
1300,"2012-10-19 10:41:45",1300,1,1,49.99,19.49
1301,"2012-10-19 11:37:54",1301,1,1,49.99,19.49
1302,"2012-10-19 12:05:02",1302,1,1,49.99,19.49
1303,"2012-10-19 12:45:11",1303,1,1,49.99,19.49
1304,"2012-10-19 13:33:16",1304,1,1,49.99,19.49
1305,"2012-10-19 14:27:32",1305,1,1,49.99,19.49
1306,"2012-10-19 14:39:24",1306,1,1,49.99,19.49
1307,"2012-10-19 14:53:27",1307,1,1,49.99,19.49
1308,"2012-10-19 15:15:17",1308,1,1,49.99,19.49
1309,"2012-10-19 15:59:13",1309,1,1,49.99,19.49
1310,"2012-10-19 16:31:25",1310,1,1,49.99,19.49
1311,"2012-10-19 17:07:36",1311,1,1,49.99,19.49
1312,"2012-10-19 17:11:53",1312,1,1,49.99,19.49
1313,"2012-10-19 18:27:08",1313,1,1,49.99,19.49
1314,"2012-10-20 09:21:26",1314,1,1,49.99,19.49
1315,"2012-10-20 10:02:53",1315,1,1,49.99,19.49
1316,"2012-10-20 14:26:33",1316,1,1,49.99,19.49
1317,"2012-10-20 18:04:55",1317,1,1,49.99,19.49
1318,"2012-10-21 01:58:17",1318,1,1,49.99,19.49
1319,"2012-10-21 13:39:59",1319,1,1,49.99,19.49
1320,"2012-10-21 15:24:39",1320,1,1,49.99,19.49
1321,"2012-10-21 17:48:34",1321,1,1,49.99,19.49
1322,"2012-10-21 18:21:40",1322,1,1,49.99,19.49
1323,"2012-10-21 19:28:12",1323,1,1,49.99,19.49
1324,"2012-10-21 20:47:45",1324,1,1,49.99,19.49
1325,"2012-10-21 20:59:22",1325,1,1,49.99,19.49
1326,"2012-10-21 21:18:09",1326,1,1,49.99,19.49
1327,"2012-10-22 02:39:51",1327,1,1,49.99,19.49
1328,"2012-10-22 04:45:29",1328,1,1,49.99,19.49
1329,"2012-10-22 06:31:49",1329,1,1,49.99,19.49
1330,"2012-10-22 07:43:56",1330,1,1,49.99,19.49
1331,"2012-10-22 09:01:22",1331,1,1,49.99,19.49
1332,"2012-10-22 09:42:47",1332,1,1,49.99,19.49
1333,"2012-10-22 13:38:16",1333,1,1,49.99,19.49
1334,"2012-10-22 14:06:48",1334,1,1,49.99,19.49
1335,"2012-10-22 14:32:41",1335,1,1,49.99,19.49
1336,"2012-10-22 15:48:12",1336,1,1,49.99,19.49
1337,"2012-10-22 20:48:56",1337,1,1,49.99,19.49
1338,"2012-10-22 20:52:16",1338,1,1,49.99,19.49
1339,"2012-10-23 03:56:17",1339,1,1,49.99,19.49
1340,"2012-10-23 05:26:59",1340,1,1,49.99,19.49
1341,"2012-10-23 07:33:56",1341,1,1,49.99,19.49
1342,"2012-10-23 08:06:39",1342,1,1,49.99,19.49
1343,"2012-10-23 09:29:26",1343,1,1,49.99,19.49
1344,"2012-10-23 11:47:57",1344,1,1,49.99,19.49
1345,"2012-10-23 12:21:32",1345,1,1,49.99,19.49
1346,"2012-10-23 14:05:56",1346,1,1,49.99,19.49
1347,"2012-10-23 14:23:27",1347,1,1,49.99,19.49
1348,"2012-10-23 16:36:52",1348,1,1,49.99,19.49
1349,"2012-10-23 17:04:47",1349,1,1,49.99,19.49
1350,"2012-10-23 18:10:24",1350,1,1,49.99,19.49
1351,"2012-10-23 18:35:20",1351,1,1,49.99,19.49
1352,"2012-10-23 21:19:39",1352,1,1,49.99,19.49
1353,"2012-10-23 21:51:33",1353,1,1,49.99,19.49
1354,"2012-10-23 22:21:02",1354,1,1,49.99,19.49
1355,"2012-10-23 22:50:41",1355,1,1,49.99,19.49
1356,"2012-10-24 06:39:19",1356,1,1,49.99,19.49
1357,"2012-10-24 09:03:25",1357,1,1,49.99,19.49
1358,"2012-10-24 09:42:42",1358,1,1,49.99,19.49
1359,"2012-10-24 09:47:46",1359,1,1,49.99,19.49
1360,"2012-10-24 10:33:45",1360,1,1,49.99,19.49
1361,"2012-10-24 10:55:39",1361,1,1,49.99,19.49
1362,"2012-10-24 11:26:53",1362,1,1,49.99,19.49
1363,"2012-10-24 13:44:54",1363,1,1,49.99,19.49
1364,"2012-10-24 14:37:21",1364,1,1,49.99,19.49
1365,"2012-10-24 14:48:38",1365,1,1,49.99,19.49
1366,"2012-10-24 15:46:29",1366,1,1,49.99,19.49
1367,"2012-10-24 17:44:27",1367,1,1,49.99,19.49
1368,"2012-10-24 18:25:56",1368,1,1,49.99,19.49
1369,"2012-10-24 21:32:25",1369,1,1,49.99,19.49
1370,"2012-10-24 22:06:39",1370,1,1,49.99,19.49
1371,"2012-10-24 22:10:52",1371,1,1,49.99,19.49
1372,"2012-10-24 22:52:19",1372,1,1,49.99,19.49
1373,"2012-10-25 00:17:54",1373,1,1,49.99,19.49
1374,"2012-10-25 07:16:22",1374,1,1,49.99,19.49
1375,"2012-10-25 07:19:32",1375,1,1,49.99,19.49
1376,"2012-10-25 07:29:37",1376,1,1,49.99,19.49
1377,"2012-10-25 08:36:41",1377,1,1,49.99,19.49
1378,"2012-10-25 10:43:04",1378,1,1,49.99,19.49
1379,"2012-10-25 11:46:07",1379,1,1,49.99,19.49
1380,"2012-10-25 13:11:57",1380,1,1,49.99,19.49
1381,"2012-10-25 14:04:52",1381,1,1,49.99,19.49
1382,"2012-10-25 14:19:21",1382,1,1,49.99,19.49
1383,"2012-10-25 16:56:38",1383,1,1,49.99,19.49
1384,"2012-10-25 18:39:33",1384,1,1,49.99,19.49
1385,"2012-10-25 19:01:11",1385,1,1,49.99,19.49
1386,"2012-10-25 19:51:08",1386,1,1,49.99,19.49
1387,"2012-10-25 20:58:12",1387,1,1,49.99,19.49
1388,"2012-10-26 07:31:23",1388,1,1,49.99,19.49
1389,"2012-10-26 09:22:59",1389,1,1,49.99,19.49
1390,"2012-10-26 11:39:55",1390,1,1,49.99,19.49
1391,"2012-10-26 12:14:33",1391,1,1,49.99,19.49
1392,"2012-10-26 12:26:34",1392,1,1,49.99,19.49
1393,"2012-10-26 12:41:25",1393,1,1,49.99,19.49
1394,"2012-10-26 12:53:06",1394,1,1,49.99,19.49
1395,"2012-10-26 13:10:26",1395,1,1,49.99,19.49
1396,"2012-10-26 13:25:38",1396,1,1,49.99,19.49
1397,"2012-10-26 13:25:58",1397,1,1,49.99,19.49
1398,"2012-10-26 14:56:00",1398,1,1,49.99,19.49
1399,"2012-10-26 15:34:18",1399,1,1,49.99,19.49
1400,"2012-10-26 17:05:27",1400,1,1,49.99,19.49
1401,"2012-10-26 17:14:30",1401,1,1,49.99,19.49
1402,"2012-10-26 19:03:52",1402,1,1,49.99,19.49
1403,"2012-10-26 19:48:43",1403,1,1,49.99,19.49
1404,"2012-10-26 22:11:25",1404,1,1,49.99,19.49
1405,"2012-10-26 23:44:03",1405,1,1,49.99,19.49
1406,"2012-10-27 02:44:43",1406,1,1,49.99,19.49
1407,"2012-10-27 04:23:06",1407,1,1,49.99,19.49
1408,"2012-10-27 05:39:40",1408,1,1,49.99,19.49
1409,"2012-10-27 11:09:08",1409,1,1,49.99,19.49
1410,"2012-10-27 11:21:06",1410,1,1,49.99,19.49
1411,"2012-10-27 12:16:55",1411,1,1,49.99,19.49
1412,"2012-10-27 13:52:04",1412,1,1,49.99,19.49
1413,"2012-10-28 01:21:46",1413,1,1,49.99,19.49
1414,"2012-10-28 06:58:53",1414,1,1,49.99,19.49
1415,"2012-10-28 10:22:13",1415,1,1,49.99,19.49
1416,"2012-10-28 14:41:24",1416,1,1,49.99,19.49
1417,"2012-10-28 21:32:58",1417,1,1,49.99,19.49
1418,"2012-10-28 23:21:30",1418,1,1,49.99,19.49
1419,"2012-10-29 04:38:58",1419,1,1,49.99,19.49
1420,"2012-10-29 07:30:54",1420,1,1,49.99,19.49
1421,"2012-10-29 09:20:57",1421,1,1,49.99,19.49
1422,"2012-10-29 09:23:24",1422,1,1,49.99,19.49
1423,"2012-10-29 11:34:36",1423,1,1,49.99,19.49
1424,"2012-10-29 11:39:24",1424,1,1,49.99,19.49
1425,"2012-10-29 15:23:25",1425,1,1,49.99,19.49
1426,"2012-10-29 15:40:26",1426,1,1,49.99,19.49
1427,"2012-10-29 16:31:31",1427,1,1,49.99,19.49
1428,"2012-10-29 18:07:14",1428,1,1,49.99,19.49
1429,"2012-10-29 20:52:35",1429,1,1,49.99,19.49
1430,"2012-10-29 23:56:47",1430,1,1,49.99,19.49
1431,"2012-10-30 00:38:21",1431,1,1,49.99,19.49
1432,"2012-10-30 06:42:03",1432,1,1,49.99,19.49
1433,"2012-10-30 09:03:10",1433,1,1,49.99,19.49
1434,"2012-10-30 09:10:35",1434,1,1,49.99,19.49
1435,"2012-10-30 09:36:30",1435,1,1,49.99,19.49
1436,"2012-10-30 11:11:32",1436,1,1,49.99,19.49
1437,"2012-10-30 11:21:32",1437,1,1,49.99,19.49
1438,"2012-10-30 12:30:08",1438,1,1,49.99,19.49
1439,"2012-10-30 12:42:55",1439,1,1,49.99,19.49
1440,"2012-10-30 14:06:04",1440,1,1,49.99,19.49
1441,"2012-10-30 18:15:11",1441,1,1,49.99,19.49
1442,"2012-10-30 19:20:38",1442,1,1,49.99,19.49
1443,"2012-10-30 21:09:00",1443,1,1,49.99,19.49
1444,"2012-10-30 23:42:30",1444,1,1,49.99,19.49
1445,"2012-10-31 01:58:54",1445,1,1,49.99,19.49
1446,"2012-10-31 07:57:49",1446,1,1,49.99,19.49
1447,"2012-10-31 10:22:14",1447,1,1,49.99,19.49
1448,"2012-10-31 12:09:29",1448,1,1,49.99,19.49
1449,"2012-10-31 12:47:44",1449,1,1,49.99,19.49
1450,"2012-10-31 13:07:32",1450,1,1,49.99,19.49
1451,"2012-10-31 14:46:50",1451,1,1,49.99,19.49
1452,"2012-10-31 15:48:49",1452,1,1,49.99,19.49
1453,"2012-10-31 15:56:08",1453,1,1,49.99,19.49
1454,"2012-10-31 16:50:37",1454,1,1,49.99,19.49
1455,"2012-10-31 17:26:38",1455,1,1,49.99,19.49
1456,"2012-10-31 19:08:03",1456,1,1,49.99,19.49
1457,"2012-10-31 20:28:25",1457,1,1,49.99,19.49
1458,"2012-10-31 20:36:22",1458,1,1,49.99,19.49
1459,"2012-10-31 20:44:04",1459,1,1,49.99,19.49
1460,"2012-10-31 20:59:48",1460,1,1,49.99,19.49
1461,"2012-10-31 21:07:53",1461,1,1,49.99,19.49
1462,"2012-10-31 22:08:14",1462,1,1,49.99,19.49
1463,"2012-11-01 01:53:10",1463,1,1,49.99,19.49
1464,"2012-11-01 12:05:45",1464,1,1,49.99,19.49
1465,"2012-11-01 12:35:09",1465,1,1,49.99,19.49
1466,"2012-11-01 15:14:40",1466,1,1,49.99,19.49
1467,"2012-11-01 16:08:18",1467,1,1,49.99,19.49
1468,"2012-11-01 16:31:27",1468,1,1,49.99,19.49
1469,"2012-11-01 17:18:52",1469,1,1,49.99,19.49
1470,"2012-11-01 19:01:05",1470,1,1,49.99,19.49
1471,"2012-11-01 20:46:11",1471,1,1,49.99,19.49
1472,"2012-11-01 21:20:53",1472,1,1,49.99,19.49
1473,"2012-11-01 21:26:04",1473,1,1,49.99,19.49
1474,"2012-11-01 22:31:58",1474,1,1,49.99,19.49
1475,"2012-11-01 23:56:10",1475,1,1,49.99,19.49
1476,"2012-11-02 00:47:28",1476,1,1,49.99,19.49
1477,"2012-11-02 01:49:17",1477,1,1,49.99,19.49
1478,"2012-11-02 03:58:54",1478,1,1,49.99,19.49
1479,"2012-11-02 06:39:56",1479,1,1,49.99,19.49
1480,"2012-11-02 08:59:29",1480,1,1,49.99,19.49
1481,"2012-11-02 10:14:35",1481,1,1,49.99,19.49
1482,"2012-11-02 11:30:33",1482,1,1,49.99,19.49
1483,"2012-11-02 13:47:59",1483,1,1,49.99,19.49
1484,"2012-11-02 15:26:09",1484,1,1,49.99,19.49
1485,"2012-11-02 19:15:05",1485,1,1,49.99,19.49
1486,"2012-11-02 19:39:27",1486,1,1,49.99,19.49
1487,"2012-11-02 20:32:28",1487,1,1,49.99,19.49
1488,"2012-11-02 21:16:14",1488,1,1,49.99,19.49
1489,"2012-11-02 21:22:07",1489,1,1,49.99,19.49
1490,"2012-11-02 23:18:16",1490,1,1,49.99,19.49
1491,"2012-11-03 08:24:19",1491,1,1,49.99,19.49
1492,"2012-11-03 11:44:06",1492,1,1,49.99,19.49
1493,"2012-11-03 15:01:11",1493,1,1,49.99,19.49
1494,"2012-11-03 23:34:51",1494,1,1,49.99,19.49
1495,"2012-11-04 00:28:32",1495,1,1,49.99,19.49
1496,"2012-11-04 02:12:48",1496,1,1,49.99,19.49
1497,"2012-11-04 03:05:09",1497,1,1,49.99,19.49
1498,"2012-11-04 08:08:32",1498,1,1,49.99,19.49
1499,"2012-11-04 14:19:21",1499,1,1,49.99,19.49
1500,"2012-11-04 15:00:15",1500,1,1,49.99,19.49
1501,"2012-11-04 15:06:05",1501,1,1,49.99,19.49
1502,"2012-11-04 15:20:04",1502,1,1,49.99,19.49
1503,"2012-11-04 16:30:23",1503,1,1,49.99,19.49
1504,"2012-11-04 20:58:09",1504,1,1,49.99,19.49
1505,"2012-11-05 00:24:36",1505,1,1,49.99,19.49
1506,"2012-11-05 02:23:49",1506,1,1,49.99,19.49
1507,"2012-11-05 10:10:27",1507,1,1,49.99,19.49
1508,"2012-11-05 11:52:36",1508,1,1,49.99,19.49
1509,"2012-11-05 14:47:57",1509,1,1,49.99,19.49
1510,"2012-11-05 16:21:06",1510,1,1,49.99,19.49
1511,"2012-11-05 16:27:28",1511,1,1,49.99,19.49
1512,"2012-11-05 18:36:39",1512,1,1,49.99,19.49
1513,"2012-11-05 18:36:49",1513,1,1,49.99,19.49
1514,"2012-11-05 18:45:31",1514,1,1,49.99,19.49
1515,"2012-11-05 19:57:29",1515,1,1,49.99,19.49
1516,"2012-11-06 03:11:04",1516,1,1,49.99,19.49
1517,"2012-11-06 06:29:10",1517,1,1,49.99,19.49
1518,"2012-11-06 06:52:24",1518,1,1,49.99,19.49
1519,"2012-11-06 08:38:31",1519,1,1,49.99,19.49
1520,"2012-11-06 09:51:28",1520,1,1,49.99,19.49
1521,"2012-11-06 10:05:16",1521,1,1,49.99,19.49
1522,"2012-11-06 10:33:57",1522,1,1,49.99,19.49
1523,"2012-11-06 12:35:09",1523,1,1,49.99,19.49
1524,"2012-11-06 14:06:35",1524,1,1,49.99,19.49
1525,"2012-11-06 14:28:08",1525,1,1,49.99,19.49
1526,"2012-11-06 14:47:56",1526,1,1,49.99,19.49
1527,"2012-11-06 15:06:40",1527,1,1,49.99,19.49
1528,"2012-11-06 15:20:39",1528,1,1,49.99,19.49
1529,"2012-11-06 15:26:09",1529,1,1,49.99,19.49
1530,"2012-11-06 16:52:04",1530,1,1,49.99,19.49
1531,"2012-11-06 17:02:25",1531,1,1,49.99,19.49
1532,"2012-11-06 17:31:16",1532,1,1,49.99,19.49
1533,"2012-11-06 18:02:08",1533,1,1,49.99,19.49
1534,"2012-11-06 18:15:50",1534,1,1,49.99,19.49
1535,"2012-11-06 20:31:31",1535,1,1,49.99,19.49
1536,"2012-11-06 22:11:41",1536,1,1,49.99,19.49
1537,"2012-11-07 02:34:13",1537,1,1,49.99,19.49
1538,"2012-11-07 05:13:20",1538,1,1,49.99,19.49
1539,"2012-11-07 05:52:15",1539,1,1,49.99,19.49
1540,"2012-11-07 07:58:40",1540,1,1,49.99,19.49
1541,"2012-11-07 08:44:53",1541,1,1,49.99,19.49
1542,"2012-11-07 09:47:11",1542,1,1,49.99,19.49
1543,"2012-11-07 10:44:43",1543,1,1,49.99,19.49
1544,"2012-11-07 10:56:28",1544,1,1,49.99,19.49
1545,"2012-11-07 14:38:44",1545,1,1,49.99,19.49
1546,"2012-11-07 15:32:34",1546,1,1,49.99,19.49
1547,"2012-11-07 15:51:02",1547,1,1,49.99,19.49
1548,"2012-11-07 16:08:42",1548,1,1,49.99,19.49
1549,"2012-11-07 16:35:30",1549,1,1,49.99,19.49
1550,"2012-11-07 17:26:40",1550,1,1,49.99,19.49
1551,"2012-11-07 18:28:17",1551,1,1,49.99,19.49
1552,"2012-11-07 18:31:01",1552,1,1,49.99,19.49
1553,"2012-11-07 20:33:14",1553,1,1,49.99,19.49
1554,"2012-11-07 22:24:53",1554,1,1,49.99,19.49
1555,"2012-11-07 23:04:51",1555,1,1,49.99,19.49
1556,"2012-11-08 00:00:44",1556,1,1,49.99,19.49
1557,"2012-11-08 01:50:03",1557,1,1,49.99,19.49
1558,"2012-11-08 04:48:20",1558,1,1,49.99,19.49
1559,"2012-11-08 10:42:32",1559,1,1,49.99,19.49
1560,"2012-11-08 11:46:11",1560,1,1,49.99,19.49
1561,"2012-11-08 13:26:54",1561,1,1,49.99,19.49
1562,"2012-11-08 16:48:19",1562,1,1,49.99,19.49
1563,"2012-11-08 18:34:37",1563,1,1,49.99,19.49
1564,"2012-11-08 23:54:35",1564,1,1,49.99,19.49
1565,"2012-11-09 04:36:27",1565,1,1,49.99,19.49
1566,"2012-11-09 05:10:53",1566,1,1,49.99,19.49
1567,"2012-11-09 06:54:10",1567,1,1,49.99,19.49
1568,"2012-11-09 08:05:54",1568,1,1,49.99,19.49
1569,"2012-11-09 08:06:36",1569,1,1,49.99,19.49
1570,"2012-11-09 08:14:56",1570,1,1,49.99,19.49
1571,"2012-11-09 09:01:40",1571,1,1,49.99,19.49
1572,"2012-11-09 09:28:11",1572,1,1,49.99,19.49
1573,"2012-11-09 09:43:17",1573,1,1,49.99,19.49
1574,"2012-11-09 11:22:33",1574,1,1,49.99,19.49
1575,"2012-11-09 11:41:16",1575,1,1,49.99,19.49
1576,"2012-11-09 12:18:16",1576,1,1,49.99,19.49
1577,"2012-11-09 13:08:40",1577,1,1,49.99,19.49
1578,"2012-11-09 13:58:01",1578,1,1,49.99,19.49
1579,"2012-11-09 14:09:26",1579,1,1,49.99,19.49
1580,"2012-11-09 16:52:02",1580,1,1,49.99,19.49
1581,"2012-11-10 03:15:58",1581,1,1,49.99,19.49
1582,"2012-11-10 14:19:48",1582,1,1,49.99,19.49
1583,"2012-11-10 17:17:41",1583,1,1,49.99,19.49
1584,"2012-11-10 18:07:01",1584,1,1,49.99,19.49
1585,"2012-11-10 21:15:18",1585,1,1,49.99,19.49
1586,"2012-11-11 01:05:04",1586,1,1,49.99,19.49
1587,"2012-11-11 03:12:09",1587,1,1,49.99,19.49
1588,"2012-11-11 08:08:03",1588,1,1,49.99,19.49
1589,"2012-11-11 19:38:19",1589,1,1,49.99,19.49
1590,"2012-11-11 21:58:20",1590,1,1,49.99,19.49
1591,"2012-11-11 21:58:37",1591,1,1,49.99,19.49
1592,"2012-11-12 00:05:54",1592,1,1,49.99,19.49
1593,"2012-11-12 06:10:36",1593,1,1,49.99,19.49
1594,"2012-11-12 08:26:53",1594,1,1,49.99,19.49
1595,"2012-11-12 08:32:05",1595,1,1,49.99,19.49
1596,"2012-11-12 09:09:42",1596,1,1,49.99,19.49
1597,"2012-11-12 09:26:10",1597,1,1,49.99,19.49
1598,"2012-11-12 09:53:21",1598,1,1,49.99,19.49
1599,"2012-11-12 10:47:57",1599,1,1,49.99,19.49
1600,"2012-11-12 11:45:07",1600,1,1,49.99,19.49
1601,"2012-11-12 12:13:49",1601,1,1,49.99,19.49
1602,"2012-11-12 16:33:20",1602,1,1,49.99,19.49
1603,"2012-11-12 16:43:39",1603,1,1,49.99,19.49
1604,"2012-11-12 19:23:54",1604,1,1,49.99,19.49
1605,"2012-11-12 19:31:55",1605,1,1,49.99,19.49
1606,"2012-11-12 19:32:30",1606,1,1,49.99,19.49
1607,"2012-11-12 21:26:26",1607,1,1,49.99,19.49
1608,"2012-11-12 21:56:52",1608,1,1,49.99,19.49
1609,"2012-11-12 22:24:27",1609,1,1,49.99,19.49
1610,"2012-11-13 02:45:44",1610,1,1,49.99,19.49
1611,"2012-11-13 12:43:26",1611,1,1,49.99,19.49
1612,"2012-11-13 12:50:21",1612,1,1,49.99,19.49
1613,"2012-11-13 14:04:07",1613,1,1,49.99,19.49
1614,"2012-11-13 15:39:26",1614,1,1,49.99,19.49
1615,"2012-11-13 16:15:44",1615,1,1,49.99,19.49
1616,"2012-11-13 16:16:36",1616,1,1,49.99,19.49
1617,"2012-11-13 16:18:30",1617,1,1,49.99,19.49
1618,"2012-11-13 16:34:41",1618,1,1,49.99,19.49
1619,"2012-11-13 16:47:09",1619,1,1,49.99,19.49
1620,"2012-11-13 17:06:53",1620,1,1,49.99,19.49
1621,"2012-11-13 17:44:27",1621,1,1,49.99,19.49
1622,"2012-11-13 19:30:35",1622,1,1,49.99,19.49
1623,"2012-11-13 20:02:07",1623,1,1,49.99,19.49
1624,"2012-11-13 21:14:41",1624,1,1,49.99,19.49
1625,"2012-11-14 00:16:26",1625,1,1,49.99,19.49
1626,"2012-11-14 04:29:51",1626,1,1,49.99,19.49
